distance,polynomial,linear
1.7851063829787237,-147.61949611081653,-147.62242506321806
1.7871088861076347,-147.6191295381011,-147.62206513442737
1.789111389236546,-147.61876554649098,-147.6217052056367
1.7911138923654573,-147.61840411062474,-147.621345276846
1.7931163954943683,-147.61804520470648,-147.6209853480553
1.7951188986232793,-147.61768880252058,-147.62062541926463
1.7971214017521906,-147.61733487744647,-147.62026549047394
1.7991239048811019,-147.61698340247383,-147.61990556168325
1.801126408010013,-147.61663435021782,-147.61954563289257
1.803128911138924,-147.6162876929344,-147.6191857041019
1.8051314142678352,-147.61594340253603,-147.61882577531122
1.8071339173967464,-147.61560145060707,-147.61846584652054
1.8091364205256575,-147.61526180842003,-147.61810591772985
1.8111389236545685,-147.61492444695116,-147.61774598893916
1.8131414267834796,-147.6145893368969,-147.61738606014848
1.8151439299123908,-147.6142564486899,-147.6170261313578
1.817146433041302,-147.6139257525156,-147.6166662025671
1.8191489361702131,-147.6135972183287,-147.61630627377642
1.8211514392991242,-147.6132708158697,-147.61594634498573
1.8231539424280354,-147.61294651468188,-147.61558641619507
1.8251564455569467,-147.61262428412815,-147.61522648740439
1.8271589486858577,-147.61230409340791,-147.6148665586137
1.8291614518147687,-147.61198591157438,-147.614506629823
1.83116395494368,-147.61166970755175,-147.61414670103233
1.8331664580725913,-147.61135545015253,-147.61378677224164
1.8351689612015023,-147.611043108095,-147.61342684345095
1.8371714643304133,-147.6107326500207,-147.61306691466027
1.8391739674593244,-147.61042404451226,-147.61270698586958
1.8411764705882356,-147.61011726011085,-147.6123470570789
1.843178973717147,-147.6098122653342,-147.61198712828823
1.845181476846058,-147.60950902869436,-147.61162719949755
1.847183979974969,-147.60920751871583,-147.61126727070686
1.8491864831038802,-147.60890770395346,-147.61090734191617
1.8511889862327915,-147.60860955301052,-147.6105474131255
1.8531914893617025,-147.6083130345571,-147.6101874843348
1.8551939924906136,-147.6080181173481,-147.60982755554411
1.8571964956195248,-147.60772477024165,-147.60946762675343
1.859198998748436,-147.60743296221742,-147.60910769796274
1.8612015018773471,-147.60714266239498,-147.60874776917206
1.8632040050062582,-147.6068538400523,-147.6083878403814
1.8652065081351692,-147.60656646464412,-147.6080279115907
1.8672090112640805,-147.60628050582048,-147.60766798280002
1.8692115143929917,-147.6059959334453,-147.60730805400934
1.8712140175219028,-147.6057127176148,-147.60694812521865
1.8732165206508138,-147.6054308286762,-147.60658819642796
1.875219023779725,-147.60515023724614,-147.60622826763728
1.8772215269086363,-147.6048709142294,-147.6058683388466
1.8792240300375473,-147.60459283083742,-147.6055084100559
1.8812265331664584,-147.60431595860686,-147.60514848126522
1.8832290362953696,-147.6040402694182,-147.60478855247456
1.885231539424281,-147.6037657355143,-147.60442862368387
1.887234042553192,-147.60349232951887,-147.6040686948932
1.889236545682103,-147.60322002445514,-147.6037087661025
1.891239048811014,-147.60294879376414,-147.6033488373118
1.8932415519399253,-147.60267861132326,-147.60298890852113
1.8952440550688365,-147.6024094514647,-147.60262897973044
1.8972465581977476,-147.60214128899372,-147.60226905093975
1.8992490613266586,-147.60187409920704,-147.60190912214907
1.9012515644555696,-147.601607857911,-147.60163417621075
1.9032540675844811,-147.6013425414399,-147.60141021998382
1.9052565707133922,-147.60107812667385,-147.6011862637569
1.9072590738423032,-147.60081459105714,-147.60096230752995
1.9092615769712142,-147.60055191261597,-147.60073835130302
1.9112640801001257,-147.60029006997638,-147.6005143950761
1.9132665832290368,-147.6000290423821,-147.60029043884916
1.9152690863579478,-147.5997688097121,-147.60006648262222
1.9172715894868588,-147.59950935249827,-147.5998425263953
1.9192740926157703,-147.59925065194292,-147.59961857016836
1.9212765957446813,-147.59899268993595,-147.59939461394143
1.9232790988735924,-147.59873544907228,-147.5991706577145
1.9252816020025034,-147.59847891266878,-147.59894670148756
1.9272841051314145,-147.5982230647813,-147.59872274526063
1.929286608260326,-147.5979678902215,-147.5984987890337
1.931289111389237,-147.59771337457343,-147.59827483280677
1.933291614518148,-147.5974595042101,-147.59805087657983
1.935294117647059,-147.5972062663098,-147.5978269203529
1.9372966207759705,-147.5969536488723,-147.59760296412597
1.9392991239048816,-147.59670164073475,-147.59737900789904
