bond,polynomial,linear
1.3174593241551937,-55.350606432510446,-55.35027215090281
1.318397997496871,-55.349968238357704,-55.34962743278128
1.3193366708385479,-55.34932951073929,-55.34898271465976
1.320275344180225,-55.34869025506342,-55.348337996538234
1.321214017521902,-55.34805047671202,-55.34769327841671
1.3221526908635792,-55.347410181041674,-55.347048560295185
1.3230913642052564,-55.34676937338454,-55.346403842173665
1.3240300375469334,-55.34612805904932,-55.34575912405214
1.3249687108886106,-55.3454862433222,-55.345114405930616
1.3259073842302875,-55.34484393146784,-55.344469687809095
1.3268460575719647,-55.344201128730305,-55.34382496968757
1.327784730913642,-55.34355784033407,-55.34318025156605
1.3287234042553189,-55.34291407148501,-55.34253553344452
1.329662077596996,-55.34226982737138,-55.341890815323
1.330600750938673,-55.3416251131648,-55.34124609720147
1.3315394242803502,-55.3409799340213,-55.34060137907995
1.3324780976220274,-55.340334295082265,-55.33995666095842
1.3334167709637044,-55.33968820147553,-55.3393119428369
1.3343554443053813,-55.33904165831633,-55.33866722471538
1.3352941176470585,-55.33839467070837,-55.33802250659385
1.3362327909887357,-55.337747243744815,-55.33737778847233
1.3371714643304127,-55.337099382509386,-55.3367330703508
