distance,polynomial,linear
1.1816020025031289,-7.84806649933815,-7.844985633795802
1.1853566958698372,-7.848930618455195,-7.845557170283254
1.1891113892365457,-7.849779789870023,-7.846128706770704
1.192866082603254,-7.850614194870257,-7.846700243258156
1.1966207759699623,-7.851434012307512,-7.847271779745607
1.2003754693366706,-7.852239418635752,-7.8478433162330585
1.2041301627033791,-7.85303058794903,-7.84841485272051
1.2078848560700874,-7.853807692018615,-7.848986389207961
1.211639549436796,-7.854570900329509,-7.849557925695413
1.2153942428035043,-7.855320380116378,-7.850129462182864
1.2191489361702126,-7.856056296398889,-7.850700998670315
1.2229036295369209,-7.85677881201647,-7.851272535157767
1.2266583229036294,-7.857488087662507,-7.851844071645218
1.2304130162703377,-7.858184281917962,-7.852415608132669
1.2341677096370463,-7.858867551284466,-7.852987144620121
1.2379224030037546,-7.859538050216836,-7.853558681107572
1.2416770963704629,-7.8601959311550775,-7.854130217595023
1.2454317897371714,-7.860841344555849,-7.854701754082474
1.2491864831038797,-7.861474438923406,-7.855273290569926
1.252941176470588,-7.862095360840033,-7.8558448270573775
1.2566958698372965,-7.862704254995966,-7.856416363544828
1.2604505632040048,-7.8633012642188245,-7.85698790003228
1.2642052565707131,-7.863886529502549,-7.857559436519731
1.2679599499374217,-7.864460190035853,-7.858130973007182
1.27171464330413,-7.8650223832302,-7.858702509494634
1.2754693366708385,-7.865573244747319,-7.859274045982085
1.2792240300375468,-7.866112908526249,-7.859845582469537
1.2829787234042551,-7.8666415068099385,-7.860417118956988
1.2867334167709634,-7.867159170171389,-7.860988655444439
1.290488110137672,-7.867666027539364,-7.861560191931891
1.2942428035043803,-7.868162206223668,-7.8621317284193415
1.2979974968710888,-7.868647831939989,-7.862703264906793
1.301752190237797,-7.869123028834328,-7.863274801394245
1.3055068836045054,-7.8695879195070155,-7.863846337881696
1.3092615769712137,-7.870042625036319,-7.864417874369147
1.3130162703379222,-7.870487265001652,-7.864989410856598
1.3167709637046305,-7.870921957506387,-7.86556094734405
1.320525657071339,-7.871346819200281,-7.866132483831501
1.3242803504380474,-7.871761965301521,-7.866704020318952
1.3280350438047557,-7.872167509618396,-7.867275556806404
