angle,spline,linear
106.69172932330827,-181.06810776400573,-181.0702548086563
106.9172932330827,-181.06880319962173,-181.07104992943104
107.14285714285714,-181.06953915587556,-181.07184505020578
107.36842105263158,-181.0703145646743,-181.07264017098055
107.59398496240601,-181.0711283579251,-181.0734352917553
107.81954887218045,-181.07197946753496,-181.07423041253003
108.04511278195488,-181.07286682541107,-181.0750255333048
108.27067669172932,-181.0737893634604,-181.07582065407954
108.49624060150376,-181.07474601359013,-181.07661577485428
108.7218045112782,-181.07573570770728,-181.07741089562904
108.94736842105263,-181.07675737771896,-181.07820601640378
109.17293233082707,-181.07780995553227,-181.07900113717852
109.3984962406015,-181.0788923730543,-181.0797962579533
109.62406015037594,-181.08000356219208,-181.08059137872803
109.84962406015038,-181.08114245485274,-181.08138649950277
110.07518796992481,-181.08230798346227,-181.08237545987495
110.30075187969925,-181.08349911158078,-181.083752099442
110.52631578947368,-181.08471485102604,-181.08512873900904
110.75187969924812,-181.0859542177673,-181.08650537857608
110.97744360902256,-181.08721622777355,-181.08788201814312
111.203007518797,-181.08849989701392,-181.08925865771016
111.42857142857143,-181.0898042414576,-181.0906352972772
111.65413533834587,-181.0911282770736,-181.09201193684424
111.8796992481203,-181.0924710198311,-181.0933885764113
112.10526315789474,-181.0938314856991,-181.0947652159783
112.33082706766918,-181.09520869064679,-181.09614185554534
112.55639097744361,-181.09660165064324,-181.09751849511238
112.78195488721805,-181.09800938165756,-181.09889513467942
113.00751879699249,-181.0994308996589,-181.10027177424647
113.23308270676691,-181.10086522061633,-181.1016484138135
113.45864661654136,-181.10231136049893,-181.10302505338055
113.68421052631578,-181.10376833527584,-181.1044016929476
113.90977443609023,-181.10523516091612,-181.10577833251463
114.13533834586465,-181.10671085338893,-181.10715497208167
114.3609022556391,-181.10819442866338,-181.1085316116487
114.58646616541353,-181.10968490270852,-181.10990825121573
114.81203007518798,-181.11118129149352,-181.11128489078277
115.0375939849624,-181.11268261027206,-181.11266406330196
115.26315789473685,-181.114187631796,-181.1140559005818
115.48872180451127,-181.11569453436536,-181.11544773786167
115.71428571428571,-181.11720140686205,-181.1168395751415
115.93984962406014,-181.11870633816807,-181.11823141242138
116.16541353383458,-181.12020741716526,-181.11962324970125
