r_nn,r_no,polynomial
0.91356783919598,1.5869346733668337,-180.89803902983996
0.91356783919598,1.5907035175879392,-180.89814597421662
0.91356783919598,1.5944723618090448,-180.89827705413273
0.91356783919598,1.5982412060301503,-180.89843216911675
0.91356783919598,1.602010050251256,-180.89861120108122
0.91356783919598,1.6057788944723614,-180.89881401432342
0.91356783919598,1.609547738693467,-180.8990404555247
0.91356783919598,1.6133165829145724,-180.8992903537509
0.91356783919598,1.6170854271356778,-180.89956352045223
0.91356783919598,1.6208542713567835,-180.89985974946336
0.91356783919598,1.624623115577889,-180.90017881700305
0.91356783919598,1.6283919597989946,-180.9005204816748
0.91356783919598,1.6321608040201,-180.9008844844662
0.91356783919598,1.6359296482412056,-180.9012705487493
0.91356783919598,1.639698492462311,-180.90167838028054
0.91356783919598,1.6434673366834165,-180.90210766720077
0.91356783919598,1.6472361809045222,-180.9025580800352
0.91356783919598,1.6510050251256276,-180.90302927169324
0.91356783919598,1.6547738693467333,-180.9035208774689
0.91356783919598,1.6585427135678388,-180.90403251504043
0.91356783919598,1.6623115577889442,-180.90456378447055
0.91356783919598,1.6660804020100497,-180.90511426820615
0.91356783919598,1.6698492462311552,-180.90568353107884
0.91356783919598,1.6736180904522608,-180.90627112030424
0.91356783919598,1.6773869346733663,-180.90687656548246
0.91356783919598,1.681155778894472,-180.90749937859815
0.91356783919598,1.6849246231155774,-180.90813905402015
0.91356783919598,1.688693467336683,-180.9087950685017
0.91356783919598,1.6924623115577884,-180.9094668811804
0.91356783919598,1.6962311557788938,-180.9101539335783
0.91356783919598,1.6999999999999995,-180.9108556496017
0.9203517587939699,0.95,-180.7070508147225
0.9203517587939699,0.9537688442211055,-180.71606751506278
0.9203517587939699,0.957537688442211,-180.72487203331892
0.9203517587939699,0.9613065326633166,-180.73346724649883
0.9203517587939699,0.965075376884422,-180.74185601399495
0.9203517587939699,0.9688442211055276,-180.75004117758382
0.9203517587939699,0.9726130653266332,-180.75802556142668
0.9203517587939699,0.9763819095477386,-180.76581197206895
0.9203517587939699,0.9801507537688442,-180.77340319844032
0.9203517587939699,0.9839195979899497,-180.78080201185506
0.9203517587939699,0.9876884422110552,-180.78801116601176
0.9203517587939699,0.9914572864321607,-180.79503339699326
0.9203517587939699,0.9952261306532663,-180.8018714232669
0.9203517587939699,0.9989949748743718,-180.80852794568446
0.9203517587939699,1.0027638190954773,-180.81500564748177
0.9203517587939699,1.0065326633165828,-180.8213071942794
0.9203517587939699,1.0103015075376884,-180.82743523408215
0.9203517587939699,1.014070351758794,-180.83339239727908
0.9203517587939699,1.0178391959798994,-180.83918129664374
0.9203517587939699,1.0216080402010048,-180.84480452733408
0.9203517587939699,1.0253768844221105,-180.85026466689226
0.9203517587939699,1.029145728643216,-180.85556427524506
0.9203517587939699,1.0329145728643214,-180.8607058947034
0.9203517587939699,1.036683417085427,-180.8656920499627
0.9203517587939699,1.0404522613065326,-180.8705252481027
0.9203517587939699,1.044221105527638,-180.87520797858758
0.9203517587939699,1.0479899497487437,-180.8797427132657
0.9203517587939699,1.0517587939698492,-180.8841319063701
0.9203517587939699,1.0555276381909546,-180.88837799451787
0.9203517587939699,1.05929648241206,-180.8924833967108
0.9203517587939699,1.0630653266331658,-180.89645051433462
0.9203517587939699,1.0668341708542712,-180.90028173115988
0.9203517587939699,1.0706030150753767,-180.9039794133412
0.9203517587939699,1.0743718592964824,-180.9075459094178
0.9203517587939699,1.0781407035175878,-180.91098355031303
0.9203517587939699,1.0819095477386933,-180.9142946493348
0.9203517587939699,1.085678391959799,-180.9174815021753
0.9203517587939699,1.0894472361809044,-180.92054638691098
0.9203517587939699,1.09321608040201,-180.92349156400297
0.9203517587939699,1.0969849246231154,-180.92631927629657
0.9203517587939699,1.100753768844221,-180.92903174902142
0.9203517587939699,1.1045226130653265,-180.93163118979157
0.9203517587939699,1.108291457286432,-180.9341197886055
0.9203517587939699,1.1120603015075377,-180.93649971784603
0.9203517587939699,1.1158291457286431,-180.93877313228032
0.9203517587939699,1.1195979899497486,-180.94094216905995
0.9203517587939699,1.123366834170854,-180.94300894772076
0.9203517587939699,1.1271356783919597,-180.94497557018306
0.9203517587939699,1.1309045226130652,-180.94684412075154
0.9203517587939699,1.1346733668341706,-180.9486166661153
0.9203517587939699,1.1384422110552763,-180.95029525534764
0.9203517587939699,1.1422110552763818,-180.95188191990638
0.9203517587939699,1.1459798994974872,-180.95337867363372
0.9203517587939699,1.1497487437185927,-180.95478751275607
0.9203517587939699,1.1535175879396984,-180.9561104158844
0.9203517587939699,1.1572864321608038,-180.95734934401392
0.9203517587939699,1.1610552763819093,-180.9585062405244
0.9203517587939699,1.164824120603015,-180.9595830311797
0.9203517587939699,1.1685929648241205,-180.96058162412817
0.9203517587939699,1.172361809045226,-180.9615039099027
0.9203517587939699,1.1761306532663314,-180.9623517614203
0.9203517587939699,1.179899497487437,-180.96312703398257
0.9203517587939699,1.1836683417085425,-180.96383156527526
0.9203517587939699,1.187437185929648,-180.9644671753686
0.9203517587939699,1.1912060301507537,-180.96503566671723
0.9203517587939699,1.1949748743718591,-180.96553882416015
0.9203517587939699,1.1987437185929646,-180.9659784149207
0.9203517587939699,1.20251256281407,-180.96635618860657
0.9203517587939699,1.2062814070351757,-180.96667387720981
0.9203517587939699,1.2100502512562812,-180.966933195107
0.9203517587939699,1.2138190954773866,-180.96713583905887
0.9203517587939699,1.2175879396984923,-180.9672834882106
0.9203517587939699,1.2213567839195978,-180.96737780409194
0.9203517587939699,1.2251256281407032,-180.96742043061664
0.9203517587939699,1.2288944723618087,-180.96741299408305
0.9203517587939699,1.2326633165829144,-180.9673571031739
0.9203517587939699,1.2364321608040199,-180.9672543489563
0.9203517587939699,1.2402010050251255,-180.96710630488153
0.9203517587939699,1.243969849246231,-180.9669145267855
0.9203517587939699,1.2477386934673365,-180.9666805528884
0.9203517587939699,1.251507537688442,-180.96640590379468
0.9203517587939699,1.2552763819095474,-180.96609208249336
0.9203517587939699,1.259045226130653,-180.96574057435768
0.9203517587939699,1.2628140703517585,-180.96535284714525
0.9203517587939699,1.2665829145728642,-180.9649303509982
0.9203517587939699,1.2703517587939697,-180.96447451844278
0.9203517587939699,1.2741206030150751,-180.96398676438992
0.9203517587939699,1.2778894472361806,-180.96346848613462
0.9203517587939699,1.281658291457286,-180.96292106335648
0.9203517587939699,1.2854271356783917,-180.96234585811945
0.9203517587939699,1.2891959798994972,-180.96174421487154
0.9203517587939699,1.2929648241206029,-180.9611174604457
0.9203517587939699,1.2967336683417083,-180.96046690405865
0.9203517587939699,1.3005025125628138,-180.95979383731193
0.9203517587939699,1.3042713567839193,-180.95909953419118
0.9203517587939699,1.308040201005025,-180.9583852510666
0.9203517587939699,1.3118090452261304,-180.9576522266926
0.9203517587939699,1.3155778894472359,-180.95690168220807
0.9203517587939699,1.3193467336683415,-180.95613482113623
0.9203517587939699,1.323115577889447,-180.9553528293847
0.9203517587939699,1.3268844221105525,-180.95455687524537
0.9203517587939699,1.330653266331658,-180.95374810939467
0.9203517587939699,1.3344221105527636,-180.95292766489325
0.9203517587939699,1.338190954773869,-180.95209665718616
0.9203517587939699,1.3419597989949745,-180.95125618410293
0.9203517587939699,1.3457286432160802,-180.95040732585744
0.9203517587939699,1.3494974874371857,-180.9495511450477
0.9203517587939699,1.3532663316582911,-180.94868868665645
0.9203517587939699,1.3570351758793966,-180.94782097805043
0.9203517587939699,1.3608040201005023,-180.94694902898118
0.9203517587939699,1.3645728643216077,-180.94607383158424
0.9203517587939699,1.3683417085427132,-180.94519636037973
0.9203517587939699,1.3721105527638189,-180.94431757227198
0.9203517587939699,1.3758793969849243,-180.94343840654983
0.9203517587939699,1.3796482412060298,-180.9425597848865
0.9203517587939699,1.3834170854271353,-180.9416826113394
0.9203517587939699,1.387185929648241,-180.94080777235058
0.9203517587939699,1.3909547738693464,-180.93993613674624
0.9203517587939699,1.3947236180904519,-180.93906855573707
0.9203517587939699,1.3984924623115575,-180.93820586291793
0.9203517587939699,1.402261306532663,-180.9373488742685
0.9203517587939699,1.4060301507537685,-180.9364983881523
0.9203517587939699,1.409798994974874,-180.9356551853176
0.9203517587939699,1.4135678391959796,-180.93482002889684
0.9203517587939699,1.417336683417085,-180.93399366440693
0.9203517587939699,1.4211055276381908,-180.93317681974904
0.9203517587939699,1.4248743718592962,-180.93237020520888
0.9203517587939699,1.4286432160804017,-180.93157451345644
0.9203517587939699,1.4324120603015071,-180.93079041954607
0.9203517587939699,1.4361809045226126,-180.9300185809164
0.9203517587939699,1.4399497487437183,-180.92925963739066
0.9203517587939699,1.4437185929648237,-180.92851421117626
0.9203517587939699,1.4474874371859294,-180.92778290686513
0.9203517587939699,1.4512562814070349,-180.9270663114334
0.9203517587939699,1.4550251256281403,-180.92636499424168
0.9203517587939699,1.4587939698492458,-180.9256795070349
0.9203517587939699,1.4625628140703513,-180.9250103839425
0.9203517587939699,1.466331658291457,-180.92435814147814
0.9203517587939699,1.4701005025125624,-180.92372327853974
0.9203517587939699,1.473869346733668,-180.92310627640992
0.9203517587939699,1.4776381909547736,-180.92250759875546
0.9203517587939699,1.481407035175879,-180.9219276916275
0.9203517587939699,1.4851758793969845,-180.92136698346167
0.9203517587939699,1.48894472361809,-180.92082588507787
0.9203517587939699,1.4927135678391956,-180.9203047896804
0.9203517587939699,1.496482412060301,-180.9198040728579
0.9203517587939699,1.5002512562814068,-180.91932409258345
0.9203517587939699,1.5040201005025122,-180.9188651892144
0.9203517587939699,1.5077889447236177,-180.91842768549265
0.9203517587939699,1.5115577889447231,-180.91801188654424
0.9203517587939699,1.5153266331658286,-180.91761807987984
0.9203517587939699,1.5190954773869343,-180.91724653539424
0.9203517587939699,1.5228643216080398,-180.91689750536668
0.9203517587939699,1.5266331658291454,-180.9165712244609
0.9203517587939699,1.530402010050251,-180.9162679097248
0.9203517587939699,1.5341708542713564,-180.91598776059098
0.9203517587939699,1.5379396984924618,-180.9157309588759
0.9203517587939699,1.5417085427135673,-180.91549766878094
0.9203517587939699,1.545477386934673,-180.9152880368914
0.9203517587939699,1.5492462311557786,-180.91510219217736
0.9203517587939699,1.553015075376884,-180.9149402459929
0.9203517587939699,1.5567839195979896,-180.91480229207667
0.9203517587939699,1.560552763819095,-180.9146884065517
0.9203517587939699,1.5643216080402005,-180.91459864792523
0.9203517587939699,1.568090452261306,-180.9145330570891
0.9203517587939699,1.5718592964824116,-180.91449165731936
0.9203517587939699,1.5756281407035173,-180.91447445427647
0.9203517587939699,1.5793969849246228,-180.91448143600533
0.9203517587939699,1.5831658291457282,-180.91451257293508
0.9203517587939699,1.5869346733668337,-180.91456781787934
0.9203517587939699,1.5907035175879392,-180.91464710603597
0.9203517587939699,1.5944723618090448,-180.9147503549875
0.9203517587939699,1.5982412060301503,-180.91487746470045
0.9203517587939699,1.602010050251256,-180.9150283175259
0.9203517587939699,1.6057788944723614,-180.91520277819927
0.9203517587939699,1.609547738693467,-180.91540069384052
0.9203517587939699,1.6133165829145724,-180.91562189395373
0.9203517587939699,1.6170854271356778,-180.91586619042747
0.9203517587939699,1.6208542713567835,-180.9161333775346
0.9203517587939699,1.624623115577889,-180.9164232319324
0.9203517587939699,1.6283919597989946,-180.91673551266268
0.9203517587939699,1.6321608040201,-180.9170699611514
0.9203517587939699,1.6359296482412056,-180.9174263012089
0.9203517587939699,1.639698492462311,-180.9178042390301
0.9203517587939699,1.6434673366834165,-180.91820346319398
0.9203517587939699,1.6472361809045222,-180.91862364466425
0.9203517587939699,1.6510050251256276,-180.91906443678855
0.9203517587939699,1.6547738693467333,-180.9195254752994
0.9203517587939699,1.6585427135678388,-180.92000637831327
0.9203517587939699,1.6623115577889442,-180.92050674633134
0.9203517587939699,1.6660804020100497,-180.9210261622387
0.9203517587939699,1.6698492462311552,-180.9215641913054
0.9203517587939699,1.6736180904522608,-180.92212038118538
0.9203517587939699,1.6773869346733663,-180.92269426191717
0.9203517587939699,1.681155778894472,-180.9232853459237
0.9203517587939699,1.6849246231155774,-180.92389312801208
0.9203517587939699,1.688693467336683,-180.92451708537402
0.9203517587939699,1.6924623115577884,-180.92515667758542
0.9203517587939699,1.6962311557788938,-180.92581134660674
0.9203517587939699,1.6999999999999995,-180.9264805167826
0.9271356783919599,0.95,-180.72475708575172
0.9271356783919599,0.9537688442211055,-180.73378193009756
0.9271356783919599,0.957537688442211,-180.74259434508195
0.9271356783919599,0.9613065326633166,-180.7511972081513
0.9271356783919599,0.965075376884422,-180.75959337913613
0.9271356783919599,0.9688442211055276,-180.76778570025158
0.9271356783919599,0.9726130653266332,-180.77577699609714
0.9271356783919599,0.9763819095477386,-180.7835700736565
0.9271356783919599,0.9801507537688442,-180.79116772229784
0.9271356783919599,0.9839195979899497,-180.7985727137737
0.9271356783919599,0.9876884422110552,-180.80578780222098
0.9271356783919599,0.9914572864321607,-180.81281572416094
0.9271356783919599,0.9952261306532663,-180.8196591984992
0.9271356783919599,0.9989949748743718,-180.82632092652594
0.9271356783919599,1.0027638190954773,-180.83280359191542
0.9271356783919599,1.0065326633165828,-180.83910986072638
0.9271356783919599,1.0103015075376884,-180.8452423814021
0.9271356783919599,1.014070351758794,-180.85120378476984
0.9271356783919599,1.0178391959798994,-180.8569966840416
0.9271356783919599,1.0216080402010048,-180.86262367481376
0.9271356783919599,1.0253768844221105,-180.86808733506675
0.9271356783919599,1.029145728643216,-180.87339022516562
0.9271356783919599,1.0329145728643214,-180.8785348878597
0.9271356783919599,1.036683417085427,-180.88352384828275
0.9271356783919599,1.0404522613065326,-180.88835961395293
0.9271356783919599,1.044221105527638,-180.8930446747726
0.9271356783919599,1.0479899497487437,-180.8975815030287
0.9271356783919599,1.0517587939698492,-180.90197255339245
0.9271356783919599,1.0555276381909546,-180.90622026291925
0.9271356783919599,1.05929648241206,-180.91032705104934
0.9271356783919599,1.0630653266331658,-180.91429531960685
0.9271356783919599,1.0668341708542712,-180.91812745280052
0.9271356783919599,1.0706030150753767,-180.9218258172235
0.9271356783919599,1.0743718592964824,-180.92539276185315
0.9271356783919599,1.0781407035175878,-180.92883061805128
0.9271356783919599,1.0819095477386933,-180.93214169956414
0.9271356783919599,1.085678391959799,-180.9353283025222
